customer_id,full_name,email,region,signup_date,lifetime_value,segment
CUST-000581,Elif Ivanov,elif.ivanov@example.net,EMEA,2022-12-29,14058.91,midmarket
CUST-000582,Hugo Cordova,hugo.cordova@example.net,AMER,2025-01-19,19324.49,enterprise
CUST-000583,Piet Falk,piet.falk@example.com,APAC,2022-03-29,8777.43,midmarket
CUST-000584,Vera Cordova,vera.cordova@example.net,EMEA,2021-11-09,56030.60,enterprise
CUST-000585,Carla Ivanov,carla.ivanov@example.net,APAC,2024-02-14,19722.01,enterprise
CUST-000586,Elif Petrov,elif.petrov@example.net,EMEA,2021-04-20,5912.95,midmarket
CUST-000587,Bruno Toivonen,bruno.toivonen@example.org,EMEA,2022-01-20,33076.07,enterprise
CUST-000588,Alina Olsen,alina.olsen@example.net,AMER,2021-04-01,5543.63,midmarket
CUST-000589,Olga Gruber,olga.gruber@example.com,AMER,2022-06-17,49802.04,enterprise
CUST-000590,Sven Schneider,sven.schneider@example.net,APAC,2023-02-12,2463.11,smb
CUST-000591,Greta Toivonen,greta.toivonen@example.net,EMEA,2022-10-24,2799.07,smb
CUST-000592,Quinn Petrov,quinn.petrov@example.org,EMEA,2023-02-21,2170.07,smb
CUST-000593,Greta Toivonen,greta.toivonen@example.org,APAC,2022-10-24,13380.43,midmarket
CUST-000594,Bruno Dahl,bruno.dahl@example.com,APAC,2025-02-15,2059.87,midmarket
CUST-000595,Vera Eriksen,vera.eriksen@example.org,EMEA,2023-07-19,52268.29,enterprise
CUST-000596,Sven Bergmann,sven.bergmann@example.org,APAC,2023-10-25,3143.42,midmarket
CUST-000597,Quinn Bergmann,quinn.bergmann@example.net,APAC,2023-04-15,894.90,smb
CUST-000598,Zoran Olsen,zoran.olsen@example.net,AMER,2024-05-07,16454.62,enterprise
CUST-000599,Vera Jansen,vera.jansen@example.org,APAC,2022-02-22,28254.88,enterprise
CUST-000600,Alina Toivonen,alina.toivonen@example.com,EMEA,2022-02-17,1083.71,smb
CUST-000601,Carla Novak,carla.novak@example.net,AMER,2025-09-10,73375.09,enterprise
CUST-000602,Ines Toivonen,ines.toivonen@example.com,APAC,2021-09-17,2034.59,smb
CUST-000603,Ines Halvorsen,ines.halvorsen@example.com,EMEA,2025-01-05,1970.24,smb
CUST-000604,Zoran Petrov,zoran.petrov@example.net,EMEA,2021-12-08,1300.56,smb
CUST-000605,Farid Vermeer,farid.vermeer@example.net,APAC,2022-08-25,76251.32,enterprise
CUST-000606,Dmitri Rossi,dmitri.rossi@example.org,EMEA,2022-02-27,914.63,smb
CUST-000607,Hugo Jansen,hugo.jansen@example.org,EMEA,2024-04-22,78375.72,enterprise
CUST-000608,Bruno Gruber,bruno.gruber@example.org,APAC,2024-07-11,15152.38,midmarket
CUST-000609,Dmitri Dahl,dmitri.dahl@example.org,APAC,2025-01-05,75808.90,enterprise
CUST-000610,Yara Olsen,yara.olsen@example.net,AMER,2025-07-21,6255.79,midmarket
CUST-000611,Hugo Olsen,hugo.olsen@example.org,APAC,2022-11-17,42859.80,enterprise
CUST-000612,Vera Dahl,vera.dahl@example.net,APAC,2021-12-01,16431.78,midmarket
CUST-000613,Farid Lindqvist,farid.lindqvist@example.com,EMEA,2024-09-14,30911.00,enterprise
CUST-000614,Maja Kowalski,maja.kowalski@example.com,AMER,2023-08-02,2175.86,smb
CUST-000615,Sven Petrov,sven.petrov@example.com,EMEA,2023-03-22,17632.95,midmarket
CUST-000616,Alina Toivonen,alina.toivonen@example.net,AMER,2024-06-04,1856.33,smb
CUST-000617,Elif Falk,elif.falk@example.org,APAC,2022-08-14,71866.87,enterprise
CUST-000618,Kira Dahl,kira.dahl@example.com,APAC,2022-04-12,1516.51,smb
CUST-000619,Sven Falk,sven.falk@example.net,EMEA,2023-11-16,1176.01,smb
CUST-000620,Ines Petrov,ines.petrov@example.net,AMER,2021-09-01,2164.86,smb
CUST-000621,Farid Toivonen,farid.toivonen@example.org,EMEA,2023-02-10,2678.51,smb
CUST-000622,Piet Cordova,piet.cordova@example.net,APAC,2025-04-03,24634.94,enterprise
CUST-000623,Vera Dahl,vera.dahl@example.net,EMEA,2021-08-18,2697.73,smb
CUST-000624,Bruno Olsen,bruno.olsen@example.com,APAC,2021-07-28,27756.37,enterprise
CUST-000625,Hugo Gruber,hugo.gruber@example.net,AMER,2022-07-20,5668.02,midmarket
CUST-000626,Vera Dahl,vera.dahl@example.org,EMEA,2023-10-10,1858.53,smb
CUST-000627,Sven Toivonen,sven.toivonen@example.org,AMER,2021-08-22,594.36,smb
CUST-000628,Piet Eriksen,piet.eriksen@example.net,EMEA,2023-08-09,1874.54,smb
CUST-000629,Jonas Toivonen,jonas.toivonen@example.net,EMEA,2022-07-28,16185.51,enterprise
CUST-000630,Dmitri Toivonen,dmitri.toivonen@example.com,EMEA,2023-01-18,1805.58,smb
CUST-000631,Dmitri Jansen,dmitri.jansen@example.com,AMER,2024-09-08,14766.92,enterprise
CUST-000632,Nils Moreau,nils.moreau@example.org,APAC,2024-08-13,66218.51,enterprise
CUST-000633,Quinn Olsen,quinn.olsen@example.com,EMEA,2021-05-15,512.00,smb
CUST-000634,Bruno Olsen,bruno.olsen@example.org,AMER,2022-04-11,15084.60,midmarket
CUST-000635,Olga Halvorsen,olga.halvorsen@example.org,APAC,2025-03-29,6293.48,midmarket
CUST-000636,Ines Toivonen,ines.toivonen@example.net,APAC,2025-07-31,14758.55,midmarket
CUST-000637,Elif Jansen,elif.jansen@example.com,EMEA,2021-11-30,16030.48,midmarket
CUST-000638,Rosa Halvorsen,rosa.halvorsen@example.org,AMER,2024-09-27,2115.16,smb
CUST-000639,Elif Falk,elif.falk@example.org,AMER,2022-06-29,2957.16,smb
CUST-000640,Ulrich Jansen,ulrich.jansen@example.com,AMER,2022-09-30,2939.67,smb
CUST-000641,Quinn Falk,quinn.falk@example.com,AMER,2022-05-24,72636.15,enterprise
CUST-000642,Greta Kowalski,greta.kowalski@example.com,AMER,2023-08-15,2813.81,smb
CUST-000643,Tessa Falk,tessa.falk@example.org,EMEA,2022-07-23,9612.57,midmarket
CUST-000644,Carla Bergmann,carla.bergmann@example.net,EMEA,2024-08-23,54444.45,enterprise
CUST-000645,Nils Toivonen,nils.toivonen@example.net,AMER,2025-07-21,15173.61,enterprise
CUST-000646,Carla Olsen,carla.olsen@example.net,APAC,2025-08-28,576.76,smb
CUST-000647,Piet Lindqvist,piet.lindqvist@example.net,EMEA,2025-07-15,52081.31,enterprise
CUST-000648,Elif Vermeer,elif.vermeer@example.net,EMEA,2021-07-14,9267.66,enterprise
CUST-000649,Bruno Jansen,bruno.jansen@example.org,EMEA,2021-02-10,41100.15,enterprise
CUST-000650,Olga Schneider,olga.schneider@example.com,AMER,2021-04-29,12948.76,midmarket
CUST-000651,Lars Gruber,lars.gruber@example.org,AMER,2025-03-31,802.93,smb
CUST-000652,Tessa Eriksen,tessa.eriksen@example.net,EMEA,2023-01-12,18062.34,enterprise
CUST-000653,Olga Gruber,olga.gruber@example.org,AMER,2023-01-22,79434.18,enterprise
CUST-000654,Elif Bergmann,elif.bergmann@example.org,EMEA,2024-08-25,32334.57,enterprise
CUST-000655,Greta Falk,greta.falk@example.org,APAC,2025-04-27,2509.38,smb
CUST-000656,Sven Petrov,sven.petrov@example.com,AMER,2022-08-09,566.70,smb
CUST-000657,Maja Bergmann,maja.bergmann@example.org,EMEA,2025-08-26,1989.02,smb
CUST-000658,Wim Rossi,wim.rossi@example.net,EMEA,2022-08-10,2635.58,smb
CUST-000659,Rosa Kowalski,rosa.kowalski@example.net,APAC,2022-04-21,2122.64,smb
CUST-000660,Quinn Jansen,quinn.jansen@example.net,EMEA,2022-08-10,16157.99,midmarket
CUST-000661,Hugo Moreau,hugo.moreau@example.com,AMER,2025-10-22,79095.73,enterprise
CUST-000662,Greta Gruber,greta.gruber@example.com,EMEA,2024-12-25,2782.13,smb
CUST-000663,Alina Kowalski,alina.kowalski@example.com,EMEA,2024-12-23,2659.54,smb
CUST-000664,Piet Schneider,piet.schneider@example.org,APAC,2023-04-11,418.29,smb
CUST-000665,Vera Eriksen,vera.eriksen@example.net,AMER,2025-04-02,2778.09,smb
CUST-000666,Dmitri Toivonen,dmitri.toivonen@example.com,APAC,2024-09-11,919.23,smb
CUST-000667,Rosa Halvorsen,rosa.halvorsen@example.net,APAC,2024-05-10,803.41,smb
CUST-000668,Lars Kowalski,lars.kowalski@example.com,AMER,2023-07-14,6354.62,midmarket
CUST-000669,Ines Falk,ines.falk@example.com,EMEA,2022-06-12,5507.59,midmarket
CUST-000670,Greta Gruber,greta.gruber@example.com,AMER,2021-03-16,4626.03,midmarket
CUST-000671,Nils Petrov,nils.petrov@example.com,EMEA,2022-07-14,14787.98,midmarket
CUST-000672,Sven Toivonen,sven.toivonen@example.com,EMEA,2024-02-23,2233.24,smb
CUST-000673,Elif Ivanov,elif.ivanov@example.org,EMEA,2023-10-12,31628.19,enterprise
CUST-000674,Farid Vermeer,farid.vermeer@example.net,APAC,2025-01-29,2321.01,smb
CUST-000675,Olga Moreau,olga.moreau@example.org,AMER,2024-01-25,2288.10,smb
CUST-000676,Carla Ivanov,carla.ivanov@example.com,APAC,2023-12-27,528.79,smb
CUST-000677,Elif Adler,elif.adler@example.org,EMEA,2024-11-14,2859.04,smb
CUST-000678,Vera Kowalski,vera.kowalski@example.net,APAC,2024-02-11,8801.15,midmarket
CUST-000679,Farid Gruber,farid.gruber@example.net,EMEA,2022-10-23,8920.17,midmarket
CUST-000680,Zoran Toivonen,zoran.toivonen@example.net,EMEA,2024-03-17,962.16,smb
CUST-000681,Tessa Cordova,tessa.cordova@example.net,APAC,2023-10-31,16788.24,midmarket
CUST-000682,Jonas Gruber,jonas.gruber@example.com,AMER,2023-04-20,5458.23,midmarket
CUST-000683,Rosa Ivanov,rosa.ivanov@example.org,EMEA,2025-01-12,4066.03,midmarket
CUST-000684,Elif Schneider,elif.schneider@example.org,EMEA,2024-04-03,17137.91,midmarket
CUST-000685,Quinn Vermeer,quinn.vermeer@example.org,APAC,2021-04-15,12041.68,enterprise
CUST-000686,Jonas Lindqvist,jonas.lindqvist@example.org,AMER,2023-04-10,351.13,smb
CUST-000687,Alina Novak,alina.novak@example.org,APAC,2024-06-13,17747.34,midmarket
CUST-000688,Tessa Ivanov,tessa.ivanov@example.com,AMER,2025-09-26,15642.79,midmarket
CUST-000689,Yara Vermeer,yara.vermeer@example.com,APAC,2021-04-11,14652.38,midmarket
CUST-000690,Bruno Jansen,bruno.jansen@example.com,AMER,2024-11-24,2559.23,smb
CUST-000691,Zoran Dahl,zoran.dahl@example.net,APAC,2023-06-12,9354.80,midmarket
CUST-000692,Ulrich Toivonen,ulrich.toivonen@example.org,AMER,2024-01-11,8591.47,midmarket
CUST-000693,Vera Olsen,vera.olsen@example.org,APAC,2021-08-02,504.28,smb
CUST-000694,Ulrich Cordova,ulrich.cordova@example.org,EMEA,2025-12-09,20172.67,enterprise
CUST-000695,Sven Moreau,sven.moreau@example.org,AMER,2022-04-28,9559.84,midmarket
CUST-000696,Wim Rossi,wim.rossi@example.net,APAC,2025-10-23,37888.11,enterprise
CUST-000697,Sven Ivanov,sven.ivanov@example.com,AMER,2022-11-09,2882.91,midmarket
CUST-000698,Rosa Cordova,rosa.cordova@example.org,AMER,2023-11-07,788.07,smb
CUST-000699,Ulrich Novak,ulrich.novak@example.com,AMER,2022-12-08,16959.60,midmarket
CUST-000700,Bruno Toivonen,bruno.toivonen@example.net,AMER,2023-11-01,50840.25,enterprise
CUST-000701,Hugo Gruber,hugo.gruber@example.net,EMEA,2023-01-21,1003.46,smb
CUST-000702,Rosa Rossi,rosa.rossi@example.net,EMEA,2025-11-10,658.80,smb
CUST-000703,Tessa Eriksen,tessa.eriksen@example.org,AMER,2023-01-17,11523.49,midmarket
CUST-000704,Maja Moreau,maja.moreau@example.org,EMEA,2024-12-01,65825.12,enterprise
CUST-000705,Olga Kowalski,olga.kowalski@example.org,APAC,2023-12-26,72091.68,enterprise
CUST-000706,Olga Kowalski,olga.kowalski@example.org,AMER,2023-11-07,15325.90,midmarket
CUST-000707,Rosa Olsen,rosa.olsen@example.net,APAC,2025-11-03,9876.67,midmarket
CUST-000708,Olga Lindqvist,olga.lindqvist@example.com,APAC,2022-02-17,14437.07,midmarket
CUST-000709,Yara Moreau,yara.moreau@example.org,AMER,2022-06-24,78296.07,enterprise
CUST-000710,Bruno Bergmann,bruno.bergmann@example.net,AMER,2022-02-23,69689.96,enterprise
CUST-000711,Lars Toivonen,lars.toivonen@example.com,AMER,2022-01-21,9360.11,midmarket
CUST-000712,Elif Jansen,elif.jansen@example.org,EMEA,2024-03-23,1931.10,smb
CUST-000713,Kira Bergmann,kira.bergmann@example.com,EMEA,2025-02-03,2564.13,smb
CUST-000714,Sven Schneider,sven.schneider@example.com,EMEA,2022-09-26,41442.00,enterprise
CUST-000715,Jonas Moreau,jonas.moreau@example.net,APAC,2022-05-21,8587.90,midmarket
CUST-000716,Olga Jansen,olga.jansen@example.com,AMER,2022-08-20,378.02,smb
CUST-000717,Alina Bergmann,alina.bergmann@example.org,EMEA,2021-06-09,9032.02,midmarket
CUST-000718,Elif Ivanov,elif.ivanov@example.com,AMER,2021-10-16,9189.65,midmarket
CUST-000719,Tessa Petrov,tessa.petrov@example.net,EMEA,2023-01-26,13891.10,enterprise
CUST-000720,Wim Novak,wim.novak@example.net,EMEA,2024-10-28,474.11,smb
CUST-000721,Wim Schneider,wim.schneider@example.net,AMER,2021-02-27,13989.65,enterprise
CUST-000722,Dmitri Halvorsen,dmitri.halvorsen@example.com,APAC,2022-08-05,346.61,smb
CUST-000723,Lars Novak,lars.novak@example.com,APAC,2024-01-19,23619.85,enterprise
CUST-000724,Wim Moreau,wim.moreau@example.org,AMER,2024-03-18,28520.30,enterprise
CUST-000725,Sven Lindqvist,sven.lindqvist@example.net,AMER,2022-05-28,66263.26,enterprise
CUST-000726,Tessa Lindqvist,tessa.lindqvist@example.org,AMER,2021-11-04,1623.33,smb
CUST-000727,Kira Schneider,kira.schneider@example.net,AMER,2025-11-30,12137.61,midmarket
CUST-000728,Quinn Toivonen,quinn.toivonen@example.net,EMEA,2023-04-08,1453.96,smb
CUST-000729,Dmitri Moreau,dmitri.moreau@example.org,EMEA,2023-06-28,1656.22,smb
CUST-000730,Jonas Moreau,jonas.moreau@example.com,EMEA,2022-12-30,61244.72,enterprise
CUST-000731,Piet Vermeer,piet.vermeer@example.net,EMEA,2021-08-23,11437.19,midmarket
CUST-000732,Olga Lindqvist,olga.lindqvist@example.net,AMER,2022-01-13,49538.33,enterprise
CUST-000733,Greta Jansen,greta.jansen@example.net,APAC,2023-03-24,16625.83,midmarket
CUST-000734,Greta Moreau,greta.moreau@example.com,AMER,2022-05-02,2712.68,smb
CUST-000735,Hugo Jansen,hugo.jansen@example.net,APAC,2023-11-15,33842.62,enterprise
CUST-000736,Quinn Moreau,quinn.moreau@example.org,AMER,2025-06-28,1168.00,smb
CUST-000737,Lars Moreau,lars.moreau@example.net,AMER,2024-10-20,571.98,smb
CUST-000738,Rosa Cordova,rosa.cordova@example.net,APAC,2023-12-30,19169.92,enterprise
CUST-000739,Yara Eriksen,yara.eriksen@example.org,APAC,2022-03-23,1110.09,smb
CUST-000740,Zoran Moreau,zoran.moreau@example.com,AMER,2022-07-08,15611.98,enterprise
CUST-000741,Elif Petrov,elif.petrov@example.net,EMEA,2024-02-09,35300.42,enterprise
CUST-000742,Lars Halvorsen,lars.halvorsen@example.org,EMEA,2024-08-20,1225.93,smb
CUST-000743,Carla Jansen,carla.jansen@example.org,EMEA,2021-08-17,5890.72,midmarket
CUST-000744,Hugo Halvorsen,hugo.halvorsen@example.com,AMER,2022-02-23,2811.15,smb
CUST-000745,Quinn Dahl,quinn.dahl@example.org,EMEA,2023-01-31,2047.64,smb
CUST-000746,Lars Halvorsen,lars.halvorsen@example.net,EMEA,2025-09-17,7204.56,midmarket
CUST-000747,Hugo Petrov,hugo.petrov@example.net,EMEA,2023-02-10,50901.77,enterprise
CUST-000748,Zoran Adler,zoran.adler@example.org,AMER,2024-03-28,2418.23,midmarket
CUST-000749,Alina Toivonen,alina.toivonen@example.net,APAC,2024-08-11,73160.93,enterprise
CUST-000750,Wim Eriksen,wim.eriksen@example.com,AMER,2023-12-27,12241.23,midmarket
CUST-000751,Hugo Rossi,hugo.rossi@example.net,EMEA,2024-06-16,1892.64,smb
CUST-000752,Vera Eriksen,vera.eriksen@example.net,AMER,2024-11-05,36503.75,enterprise
CUST-000753,Vera Rossi,vera.rossi@example.net,APAC,2022-03-11,53565.96,enterprise
CUST-000754,Alina Vermeer,alina.vermeer@example.org,AMER,2023-03-07,15585.19,midmarket
CUST-000755,Greta Petrov,greta.petrov@example.com,AMER,2025-01-13,50305.53,enterprise
CUST-000756,Alina Cordova,alina.cordova@example.net,AMER,2025-03-10,9952.05,midmarket
CUST-000757,Hugo Eriksen,hugo.eriksen@example.org,APAC,2022-04-25,45872.65,enterprise
CUST-000758,Elif Rossi,elif.rossi@example.net,EMEA,2023-10-02,52085.12,enterprise
CUST-000759,Rosa Halvorsen,rosa.halvorsen@example.org,EMEA,2025-06-26,2381.31,smb
CUST-000760,Alina Moreau,alina.moreau@example.com,AMER,2021-03-20,25901.93,enterprise
CUST-000761,Elif Moreau,elif.moreau@example.net,AMER,2025-09-27,2551.57,smb
CUST-000762,Piet Moreau,piet.moreau@example.org,AMER,2021-01-12,2769.27,smb
CUST-000763,Zoran Novak,zoran.novak@example.com,AMER,2021-10-20,9412.63,enterprise
CUST-000764,Rosa Novak,rosa.novak@example.com,APAC,2021-04-20,2399.95,smb
CUST-000765,Wim Olsen,wim.olsen@example.org,APAC,2024-11-10,1883.60,smb
CUST-000766,Olga Falk,olga.falk@example.org,EMEA,2025-04-30,471.04,smb
CUST-000767,Wim Moreau,wim.moreau@example.com,EMEA,2021-05-22,64332.26,enterprise
CUST-000768,Dmitri Dahl,dmitri.dahl@example.com,EMEA,2023-04-24,48636.65,enterprise
CUST-000769,Ines Jansen,ines.jansen@example.org,EMEA,2022-02-18,601.76,smb
CUST-000770,Elif Rossi,elif.rossi@example.org,AMER,2023-06-07,2799.73,smb
CUST-000771,Hugo Petrov,hugo.petrov@example.com,EMEA,2022-01-31,2976.09,smb
CUST-000772,Hugo Bergmann,hugo.bergmann@example.com,AMER,2023-01-01,52675.64,enterprise
CUST-000773,Farid Gruber,farid.gruber@example.com,APAC,2021-10-21,1053.43,smb
CUST-000774,Farid Gruber,farid.gruber@example.org,AMER,2021-05-24,2942.51,smb
CUST-000775,Greta Falk,greta.falk@example.net,APAC,2022-11-13,10484.14,midmarket
CUST-000776,Zoran Cordova,zoran.cordova@example.org,AMER,2025-05-30,1912.59,smb
CUST-000777,Ulrich Novak,ulrich.novak@example.net,AMER,2021-04-20,15802.14,midmarket
CUST-000778,Olga Falk,olga.falk@example.net,AMER,2023-03-17,2554.50,smb
CUST-000779,Lars Lindqvist,lars.lindqvist@example.org,EMEA,2022-03-23,60448.35,enterprise
CUST-000780,Greta Petrov,greta.petrov@example.org,APAC,2024-12-08,712.59,smb
CUST-000781,Zoran Kowalski,zoran.kowalski@example.org,AMER,2025-05-25,10843.01,midmarket
CUST-000782,Jonas Dahl,jonas.dahl@example.net,AMER,2025-07-05,2684.97,smb
CUST-000783,Elif Olsen,elif.olsen@example.org,APAC,2024-08-12,13296.30,midmarket
CUST-000784,Carla Eriksen,carla.eriksen@example.org,AMER,2025-04-02,5454.12,midmarket
CUST-000785,Bruno Lindqvist,bruno.lindqvist@example.org,AMER,2024-02-28,2182.40,smb
CUST-000786,Quinn Schneider,quinn.schneider@example.net,AMER,2025-06-30,2709.79,smb
CUST-000787,Dmitri Kowalski,dmitri.kowalski@example.org,AMER,2021-08-31,2401.14,smb
CUST-000788,Wim Bergmann,wim.bergmann@example.org,EMEA,2024-04-19,1847.28,smb
CUST-000789,Farid Novak,farid.novak@example.com,APAC,2022-02-23,4042.18,midmarket
CUST-000790,Quinn Adler,quinn.adler@example.com,AMER,2022-03-22,1233.64,smb
CUST-000791,Bruno Petrov,bruno.petrov@example.net,EMEA,2024-02-16,33200.31,enterprise
CUST-000792,Lars Petrov,lars.petrov@example.com,AMER,2023-02-23,8705.57,midmarket
CUST-000793,Yara Kowalski,yara.kowalski@example.com,AMER,2025-01-21,2284.89,smb
CUST-000794,Ines Lindqvist,ines.lindqvist@example.net,AMER,2021-09-15,16542.89,midmarket
CUST-000795,Vera Gruber,vera.gruber@example.com,APAC,2022-02-14,17113.09,midmarket
CUST-000796,Kira Eriksen,kira.eriksen@example.net,EMEA,2023-05-27,3509.63,midmarket
CUST-000797,Farid Ivanov,farid.ivanov@example.org,AMER,2024-10-26,51810.44,enterprise
CUST-000798,Farid Schneider,farid.schneider@example.com,APAC,2025-11-13,1039.06,smb
CUST-000799,Bruno Jansen,bruno.jansen@example.com,EMEA,2025-01-25,12090.72,enterprise
CUST-000800,Yara Adler,yara.adler@example.net,APAC,2024-05-13,57264.02,enterprise
CUST-000801,Zoran Rossi,zoran.rossi@example.org,AMER,2023-10-17,14031.07,enterprise
CUST-000802,Vera Vermeer,vera.vermeer@example.net,EMEA,2024-08-14,5685.09,midmarket
CUST-000803,Rosa Lindqvist,rosa.lindqvist@example.org,AMER,2021-06-10,38762.18,enterprise
CUST-000804,Dmitri Dahl,dmitri.dahl@example.net,EMEA,2023-05-16,859.57,smb
CUST-000805,Rosa Novak,rosa.novak@example.net,EMEA,2022-03-31,17534.73,midmarket
CUST-000806,Zoran Adler,zoran.adler@example.net,APAC,2025-08-15,26377.08,enterprise
CUST-000807,Ines Cordova,ines.cordova@example.com,EMEA,2024-02-01,27548.24,enterprise
CUST-000808,Jonas Falk,jonas.falk@example.com,EMEA,2024-12-24,990.66,smb
CUST-000809,Alina Moreau,alina.moreau@example.net,APAC,2023-08-17,9608.04,midmarket
CUST-000810,Jonas Gruber,jonas.gruber@example.com,EMEA,2023-04-08,645.42,smb
CUST-000811,Greta Vermeer,greta.vermeer@example.org,AMER,2025-01-29,977.20,smb
CUST-000812,Dmitri Moreau,dmitri.moreau@example.net,EMEA,2022-04-20,7338.87,midmarket
CUST-000813,Piet Rossi,piet.rossi@example.net,APAC,2024-10-17,15840.91,midmarket
CUST-000814,Elif Novak,elif.novak@example.net,APAC,2023-07-24,11834.01,midmarket
CUST-000815,Sven Gruber,sven.gruber@example.org,EMEA,2025-06-20,40479.26,enterprise
CUST-000816,Greta Rossi,greta.rossi@example.com,EMEA,2022-12-15,14462.20,midmarket
CUST-000817,Maja Schneider,maja.schneider@example.net,AMER,2025-01-29,1172.85,smb
CUST-000818,Yara Rossi,yara.rossi@example.org,EMEA,2023-09-19,75807.73,enterprise
CUST-000819,Lars Jansen,lars.jansen@example.org,APAC,2022-07-18,5294.17,midmarket
CUST-000820,Kira Novak,kira.novak@example.com,EMEA,2025-01-08,16907.72,enterprise
CUST-000821,Farid Petrov,farid.petrov@example.net,APAC,2025-10-14,8168.68,midmarket
CUST-000822,Piet Ivanov,piet.ivanov@example.com,AMER,2024-01-25,57253.90,enterprise
CUST-000823,Hugo Gruber,hugo.gruber@example.com,APAC,2025-10-07,2790.39,smb
CUST-000824,Sven Petrov,sven.petrov@example.com,APAC,2023-07-07,44147.73,enterprise
CUST-000825,Lars Moreau,lars.moreau@example.com,AMER,2024-07-01,45659.83,enterprise
CUST-000826,Elif Adler,elif.adler@example.net,APAC,2025-05-04,2260.81,midmarket
CUST-000827,Rosa Novak,rosa.novak@example.net,AMER,2024-07-19,6024.63,midmarket
CUST-000828,Elif Eriksen,elif.eriksen@example.com,EMEA,2021-08-06,65331.30,enterprise
CUST-000829,Yara Halvorsen,yara.halvorsen@example.net,EMEA,2022-11-12,5140.05,midmarket
CUST-000830,Farid Kowalski,farid.kowalski@example.net,APAC,2025-05-24,332.30,smb
CUST-000831,Greta Schneider,greta.schneider@example.org,AMER,2023-01-11,70387.15,enterprise
CUST-000832,Carla Cordova,carla.cordova@example.com,APAC,2023-06-01,58307.89,enterprise
CUST-000833,Maja Bergmann,maja.bergmann@example.org,APAC,2022-07-09,13161.96,midmarket
CUST-000834,Yara Adler,yara.adler@example.org,AMER,2023-06-24,11288.53,enterprise
CUST-000835,Lars Adler,lars.adler@example.org,AMER,2024-11-03,26862.38,enterprise
CUST-000836,Yara Cordova,yara.cordova@example.org,APAC,2021-03-28,2285.63,midmarket
CUST-000837,Nils Adler,nils.adler@example.org,APAC,2025-01-06,16442.53,midmarket
CUST-000838,Ulrich Cordova,ulrich.cordova@example.net,EMEA,2025-12-02,1243.52,smb
CUST-000839,Sven Novak,sven.novak@example.com,EMEA,2021-05-14,1199.94,smb
CUST-000840,Carla Falk,carla.falk@example.net,AMER,2024-08-21,5443.94,midmarket
CUST-000841,Carla Gruber,carla.gruber@example.org,APAC,2025-02-26,10945.17,midmarket
CUST-000842,Alina Petrov,alina.petrov@example.org,APAC,2024-01-06,15913.80,midmarket
CUST-000843,Farid Dahl,farid.dahl@example.com,EMEA,2022-06-30,13978.94,midmarket
CUST-000844,Rosa Ivanov,rosa.ivanov@example.org,AMER,2025-05-02,17396.30,midmarket
CUST-000845,Tessa Halvorsen,tessa.halvorsen@example.net,APAC,2023-09-13,29727.68,enterprise
CUST-000846,Farid Adler,farid.adler@example.com,APAC,2021-09-17,73758.85,enterprise
CUST-000847,Hugo Bergmann,hugo.bergmann@example.net,APAC,2021-01-15,12603.70,midmarket
CUST-000848,Zoran Eriksen,zoran.eriksen@example.net,EMEA,2024-01-28,1509.12,smb
CUST-000849,Jonas Schneider,jonas.schneider@example.com,EMEA,2023-10-13,16241.84,midmarket
CUST-000850,Quinn Gruber,quinn.gruber@example.org,APAC,2025-08-07,15019.72,midmarket
CUST-000851,Carla Falk,carla.falk@example.org,EMEA,2021-05-31,8574.03,enterprise
CUST-000852,Olga Ivanov,olga.ivanov@example.net,AMER,2022-03-17,2202.01,smb
CUST-000853,Ulrich Gruber,ulrich.gruber@example.net,APAC,2024-01-12,2497.48,smb
CUST-000854,Rosa Toivonen,rosa.toivonen@example.com,APAC,2025-02-24,1755.38,smb
CUST-000855,Quinn Kowalski,quinn.kowalski@example.net,APAC,2021-04-08,2207.95,smb
CUST-000856,Wim Novak,wim.novak@example.org,EMEA,2024-03-23,64116.96,enterprise
CUST-000857,Maja Novak,maja.novak@example.net,EMEA,2025-02-20,36435.99,enterprise
CUST-000858,Vera Halvorsen,vera.halvorsen@example.org,AMER,2022-01-01,14713.87,midmarket
CUST-000859,Maja Adler,maja.adler@example.net,AMER,2024-03-19,961.92,smb
CUST-000860,Ulrich Halvorsen,ulrich.halvorsen@example.net,EMEA,2021-12-26,17278.80,midmarket
CUST-000861,Wim Bergmann,wim.bergmann@example.net,EMEA,2022-04-03,1727.22,smb
CUST-000862,Zoran Jansen,zoran.jansen@example.org,APAC,2023-02-23,1719.88,smb
CUST-000863,Bruno Schneider,bruno.schneider@example.org,AMER,2024-05-23,1068.28,smb
CUST-000864,Sven Rossi,sven.rossi@example.net,APAC,2024-03-20,1060.02,smb
CUST-000865,Yara Moreau,yara.moreau@example.net,EMEA,2022-03-11,78301.03,enterprise
CUST-000866,Quinn Falk,quinn.falk@example.org,EMEA,2024-03-21,39857.77,enterprise
CUST-000867,Maja Novak,maja.novak@example.com,APAC,2023-12-09,31875.16,enterprise
CUST-000868,Hugo Falk,hugo.falk@example.net,AMER,2025-03-16,872.98,smb
CUST-000869,Yara Moreau,yara.moreau@example.org,AMER,2024-12-07,4004.45,midmarket
CUST-000870,Kira Jansen,kira.jansen@example.com,AMER,2021-09-07,8099.75,midmarket
CUST-000871,Elif Petrov,elif.petrov@example.com,EMEA,2022-12-10,40124.18,enterprise
